Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,chl [mg m-3],depth [m],latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00]
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,946,B,2022-04-06T12:00:00,97.5,2.25,0,0.16425,1.54138,2.25,97.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,947,B,2022-04-06T12:00:00,97.75,2.25,0,0.19655,1.54138,2.25,97.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,953,B,2022-04-06T12:00:00,97.5,0.5,0,0.13148,2.64567,0.5,97.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,954,B,2022-04-06T12:00:00,97.75,0.5,0,0.13849,2.64567,0.5,97.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,955,B,2022-04-06T12:00:00,98.0,0.5,0,0.13468,2.64567,0.5,98.0,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,956,B,2022-04-06T12:00:00,98.25,0.5,0,0.13915,2.64567,0.5,98.25,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,957,B,2022-04-06T12:00:00,98.5,0.5,0,0.14273,2.64567,0.5,98.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,958,B,2022-04-06T12:00:00,98.75,0.5,0,0.15045,2.64567,0.5,98.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,959,B,2022-04-06T12:00:00,99.0,0.5,0,0.18747,2.64567,0.5,99.0,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,960,B,2022-04-06T12:00:00,97.5,0.75,0,0.13383,2.64567,0.75,97.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,962,B,2022-04-06T12:00:00,98.0,0.75,0,0.13985,2.64567,0.75,98.0,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,963,B,2022-04-06T12:00:00,98.25,0.75,0,0.1369,2.64567,0.75,98.25,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,964,B,2022-04-06T12:00:00,98.5,0.75,0,0.14149,2.64567,0.75,98.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,965,B,2022-04-06T12:00:00,98.75,0.75,0,0.15388,2.64567,0.75,98.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,966,B,2022-04-06T12:00:00,99.0,0.75,0,0.1806,2.64567,0.75,99.0,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,969,B,2022-04-06T12:00:00,98.0,1.0,0,0.137,2.64567,1.0,98.0,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,970,B,2022-04-06T12:00:00,98.25,1.0,0,0.13672,2.64567,1.0,98.25,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,971,B,2022-04-06T12:00:00,98.5,1.0,0,0.14267,2.64567,1.0,98.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,972,B,2022-04-06T12:00:00,98.75,1.0,0,0.15973,2.64567,1.0,98.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,975,B,2022-04-06T12:00:00,97.75,1.25,0,0.13794,2.64567,1.25,97.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,976,B,2022-04-06T12:00:00,98.0,1.25,0,0.13699,2.64567,1.25,98.0,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,977,B,2022-04-06T12:00:00,98.25,1.25,0,0.13812,2.64567,1.25,98.25,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,978,B,2022-04-06T12:00:00,98.5,1.25,0,0.14709,2.64567,1.25,98.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,979,B,2022-04-06T12:00:00,98.75,1.25,0,0.16636,2.64567,1.25,98.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,981,B,2022-04-06T12:00:00,97.5,1.5,0,0.13423,2.64567,1.5,97.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,982,B,2022-04-06T12:00:00,97.75,1.5,0,0.13291,2.64567,1.5,97.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,983,B,2022-04-06T12:00:00,98.0,1.5,0,0.13705,2.64567,1.5,98.0,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,984,B,2022-04-06T12:00:00,98.25,1.5,0,0.14088,2.64567,1.5,98.25,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,985,B,2022-04-06T12:00:00,98.5,1.5,0,0.15899,2.64567,1.5,98.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,986,B,2022-04-06T12:00:00,98.75,1.5,0,0.17744,2.64567,1.5,98.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,988,B,2022-04-06T12:00:00,97.5,1.75,0,0.12967,2.64567,1.75,97.5,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,989,B,2022-04-06T12:00:00,97.75,1.75,0,0.13482,2.64567,1.75,97.75,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,990,B,2022-04-06T12:00:00,98.0,1.75,0,0.14477,2.64567,1.75,98.0,633444
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,991,B,2022-04-06T12:00:00,98.25,1.75,0,0.1582,2.64567,1.75,98.25,633444
