Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00],zos [m]
global-analysis-forecast-phy-001-024_1650864402975.nc,251,B,2022-04-01T12:00:00,98.33334,1.58333,0,1.58333,98.33334,633324,0.531938
global-analysis-forecast-phy-001-024_1650864402975.nc,252,B,2022-04-01T12:00:00,98.41666,1.58333,0,1.58333,98.41666,633324,0.532853
global-analysis-forecast-phy-001-024_1650864402975.nc,253,B,2022-04-01T12:00:00,98.5,1.58333,0,1.58333,98.5,633324,0.534074
global-analysis-forecast-phy-001-024_1650864402975.nc,254,B,2022-04-01T12:00:00,98.58334,1.58333,0,1.58333,98.58334,633324,0.534989
global-analysis-forecast-phy-001-024_1650864402975.nc,255,B,2022-04-01T12:00:00,98.66666,1.58333,0,1.58333,98.66666,633324,0.53621
global-analysis-forecast-phy-001-024_1650864402975.nc,256,B,2022-04-01T12:00:00,98.75,1.58333,0,1.58333,98.75,633324,0.537126
global-analysis-forecast-phy-001-024_1650864402975.nc,261,B,2022-04-01T12:00:00,97.5,1.66667,0,1.66667,97.5,633324,0.521256
global-analysis-forecast-phy-001-024_1650864402975.nc,262,B,2022-04-01T12:00:00,97.58334,1.66667,0,1.66667,97.58334,633324,0.522477
global-analysis-forecast-phy-001-024_1650864402975.nc,263,B,2022-04-01T12:00:00,97.66666,1.66667,0,1.66667,97.66666,633324,0.523392
global-analysis-forecast-phy-001-024_1650864402975.nc,264,B,2022-04-01T12:00:00,97.75,1.66667,0,1.66667,97.75,633324,0.524308
global-analysis-forecast-phy-001-024_1650864402975.nc,265,B,2022-04-01T12:00:00,97.83334,1.66667,0,1.66667,97.83334,633324,0.525529
global-analysis-forecast-phy-001-024_1650864402975.nc,266,B,2022-04-01T12:00:00,97.91666,1.66667,0,1.66667,97.91666,633324,0.526749
global-analysis-forecast-phy-001-024_1650864402975.nc,267,B,2022-04-01T12:00:00,98.0,1.66667,0,1.66667,98.0,633324,0.52797
global-analysis-forecast-phy-001-024_1650864402975.nc,268,B,2022-04-01T12:00:00,98.08334,1.66667,0,1.66667,98.08334,633324,0.528886
global-analysis-forecast-phy-001-024_1650864402975.nc,269,B,2022-04-01T12:00:00,98.16666,1.66667,0,1.66667,98.16666,633324,0.529801
global-analysis-forecast-phy-001-024_1650864402975.nc,270,B,2022-04-01T12:00:00,98.25,1.66667,0,1.66667,98.25,633324,0.530717
global-analysis-forecast-phy-001-024_1650864402975.nc,271,B,2022-04-01T12:00:00,98.33334,1.66667,0,1.66667,98.33334,633324,0.531632
global-analysis-forecast-phy-001-024_1650864402975.nc,272,B,2022-04-01T12:00:00,98.41666,1.66667,0,1.66667,98.41666,633324,0.532548
global-analysis-forecast-phy-001-024_1650864402975.nc,273,B,2022-04-01T12:00:00,98.5,1.66667,0,1.66667,98.5,633324,0.533769
global-analysis-forecast-phy-001-024_1650864402975.nc,274,B,2022-04-01T12:00:00,98.58334,1.66667,0,1.66667,98.58334,633324,0.534989
global-analysis-forecast-phy-001-024_1650864402975.nc,275,B,2022-04-01T12:00:00,98.66666,1.66667,0,1.66667,98.66666,633324,0.535905
global-analysis-forecast-phy-001-024_1650864402975.nc,276,B,2022-04-01T12:00:00,98.75,1.66667,0,1.66667,98.75,633324,0.536821
global-analysis-forecast-phy-001-024_1650864402975.nc,281,B,2022-04-01T12:00:00,97.5,1.75,0,1.75,97.5,633324,0.520341
global-analysis-forecast-phy-001-024_1650864402975.nc,282,B,2022-04-01T12:00:00,97.58334,1.75,0,1.75,97.58334,633324,0.521561
global-analysis-forecast-phy-001-024_1650864402975.nc,283,B,2022-04-01T12:00:00,97.66666,1.75,0,1.75,97.66666,633324,0.522782
global-analysis-forecast-phy-001-024_1650864402975.nc,284,B,2022-04-01T12:00:00,97.75,1.75,0,1.75,97.75,633324,0.523698
global-analysis-forecast-phy-001-024_1650864402975.nc,285,B,2022-04-01T12:00:00,97.83334,1.75,0,1.75,97.83334,633324,0.524918
global-analysis-forecast-phy-001-024_1650864402975.nc,286,B,2022-04-01T12:00:00,97.91666,1.75,0,1.75,97.91666,633324,0.525834
global-analysis-forecast-phy-001-024_1650864402975.nc,287,B,2022-04-01T12:00:00,98.0,1.75,0,1.75,98.0,633324,0.527055
global-analysis-forecast-phy-001-024_1650864402975.nc,288,B,2022-04-01T12:00:00,98.08334,1.75,0,1.75,98.08334,633324,0.52797
global-analysis-forecast-phy-001-024_1650864402975.nc,289,B,2022-04-01T12:00:00,98.16666,1.75,0,1.75,98.16666,633324,0.528886
global-analysis-forecast-phy-001-024_1650864402975.nc,290,B,2022-04-01T12:00:00,98.25,1.75,0,1.75,98.25,633324,0.529801
global-analysis-forecast-phy-001-024_1650864402975.nc,291,B,2022-04-01T12:00:00,98.33334,1.75,0,1.75,98.33334,633324,0.530717
global-analysis-forecast-phy-001-024_1650864402975.nc,292,B,2022-04-01T12:00:00,98.41666,1.75,0,1.75,98.41666,633324,0.531938
global-analysis-forecast-phy-001-024_1650864402975.nc,293,B,2022-04-01T12:00:00,98.5,1.75,0,1.75,98.5,633324,0.533464
global-analysis-forecast-phy-001-024_1650864402975.nc,294,B,2022-04-01T12:00:00,98.58334,1.75,0,1.75,98.58334,633324,0.534684
global-analysis-forecast-phy-001-024_1650864402975.nc,295,B,2022-04-01T12:00:00,98.66666,1.75,0,1.75,98.66666,633324,0.535905
global-analysis-forecast-phy-001-024_1650864402975.nc,296,B,2022-04-01T12:00:00,98.75,1.75,0,1.75,98.75,633324,0.536515
global-analysis-forecast-phy-001-024_1650864402975.nc,301,B,2022-04-01T12:00:00,97.5,1.83333,0,1.83333,97.5,633324,0.51912
global-analysis-forecast-phy-001-024_1650864402975.nc,302,B,2022-04-01T12:00:00,97.58334,1.83333,0,1.83333,97.58334,633324,0.520646
global-analysis-forecast-phy-001-024_1650864402975.nc,303,B,2022-04-01T12:00:00,97.66666,1.83333,0,1.83333,97.66666,633324,0.521867
global-analysis-forecast-phy-001-024_1650864402975.nc,304,B,2022-04-01T12:00:00,97.75,1.83333,0,1.83333,97.75,633324,0.523087
global-analysis-forecast-phy-001-024_1650864402975.nc,305,B,2022-04-01T12:00:00,97.83334,1.83333,0,1.83333,97.83334,633324,0.524003
global-analysis-forecast-phy-001-024_1650864402975.nc,306,B,2022-04-01T12:00:00,97.91666,1.83333,0,1.83333,97.91666,633324,0.524918
global-analysis-forecast-phy-001-024_1650864402975.nc,307,B,2022-04-01T12:00:00,98.0,1.83333,0,1.83333,98.0,633324,0.525834
global-analysis-forecast-phy-001-024_1650864402975.nc,308,B,2022-04-01T12:00:00,98.08334,1.83333,0,1.83333,98.08334,633324,0.527055
global-analysis-forecast-phy-001-024_1650864402975.nc,309,B,2022-04-01T12:00:00,98.16666,1.83333,0,1.83333,98.16666,633324,0.52797
global-analysis-forecast-phy-001-024_1650864402975.nc,310,B,2022-04-01T12:00:00,98.25,1.83333,0,1.83333,98.25,633324,0.528886
global-analysis-forecast-phy-001-024_1650864402975.nc,311,B,2022-04-01T12:00:00,98.33334,1.83333,0,1.83333,98.33334,633324,0.529801
global-analysis-forecast-phy-001-024_1650864402975.nc,312,B,2022-04-01T12:00:00,98.41666,1.83333,0,1.83333,98.41666,633324,0.531022
global-analysis-forecast-phy-001-024_1650864402975.nc,313,B,2022-04-01T12:00:00,98.5,1.83333,0,1.83333,98.5,633324,0.533158
global-analysis-forecast-phy-001-024_1650864402975.nc,314,B,2022-04-01T12:00:00,98.58334,1.83333,0,1.83333,98.58334,633324,0.534379
global-analysis-forecast-phy-001-024_1650864402975.nc,321,B,2022-04-01T12:00:00,97.5,1.91667,0,1.91667,97.5,633324,0.517899
global-analysis-forecast-phy-001-024_1650864402975.nc,322,B,2022-04-01T12:00:00,97.58334,1.91667,0,1.91667,97.58334,633324,0.519425
global-analysis-forecast-phy-001-024_1650864402975.nc,323,B,2022-04-01T12:00:00,97.66666,1.91667,0,1.91667,97.66666,633324,0.520951
global-analysis-forecast-phy-001-024_1650864402975.nc,324,B,2022-04-01T12:00:00,97.75,1.91667,0,1.91667,97.75,633324,0.522172
global-analysis-forecast-phy-001-024_1650864402975.nc,325,B,2022-04-01T12:00:00,97.83334,1.91667,0,1.91667,97.83334,633324,0.523392
global-analysis-forecast-phy-001-024_1650864402975.nc,326,B,2022-04-01T12:00:00,97.91666,1.91667,0,1.91667,97.91666,633324,0.524308
global-analysis-forecast-phy-001-024_1650864402975.nc,327,B,2022-04-01T12:00:00,98.0,1.91667,0,1.91667,98.0,633324,0.525224
global-analysis-forecast-phy-001-024_1650864402975.nc,328,B,2022-04-01T12:00:00,98.08334,1.91667,0,1.91667,98.08334,633324,0.526139
global-analysis-forecast-phy-001-024_1650864402975.nc,329,B,2022-04-01T12:00:00,98.16666,1.91667,0,1.91667,98.16666,633324,0.52736
global-analysis-forecast-phy-001-024_1650864402975.nc,330,B,2022-04-01T12:00:00,98.25,1.91667,0,1.91667,98.25,633324,0.528275
global-analysis-forecast-phy-001-024_1650864402975.nc,331,B,2022-04-01T12:00:00,98.33334,1.91667,0,1.91667,98.33334,633324,0.529191
global-analysis-forecast-phy-001-024_1650864402975.nc,332,B,2022-04-01T12:00:00,98.41666,1.91667,0,1.91667,98.41666,633324,0.531022
global-analysis-forecast-phy-001-024_1650864402975.nc,333,B,2022-04-01T12:00:00,98.5,1.91667,0,1.91667,98.5,633324,0.532548
global-analysis-forecast-phy-001-024_1650864402975.nc,341,B,2022-04-01T12:00:00,97.5,2.0,0,2.0,97.5,633324,0.516984
global-analysis-forecast-phy-001-024_1650864402975.nc,342,B,2022-04-01T12:00:00,97.58334,2.0,0,2.0,97.58334,633324,0.518509
global-analysis-forecast-phy-001-024_1650864402975.nc,343,B,2022-04-01T12:00:00,97.66666,2.0,0,2.0,97.66666,633324,0.520035
global-analysis-forecast-phy-001-024_1650864402975.nc,344,B,2022-04-01T12:00:00,97.75,2.0,0,2.0,97.75,633324,0.521256
global-analysis-forecast-phy-001-024_1650864402975.nc,345,B,2022-04-01T12:00:00,97.83334,2.0,0,2.0,97.83334,633324,0.522477
global-analysis-forecast-phy-001-024_1650864402975.nc,346,B,2022-04-01T12:00:00,97.91666,2.0,0,2.0,97.91666,633324,0.523392
global-analysis-forecast-phy-001-024_1650864402975.nc,347,B,2022-04-01T12:00:00,98.0,2.0,0,2.0,98.0,633324,0.524613
global-analysis-forecast-phy-001-024_1650864402975.nc,348,B,2022-04-01T12:00:00,98.08334,2.0,0,2.0,98.08334,633324,0.525834
global-analysis-forecast-phy-001-024_1650864402975.nc,349,B,2022-04-01T12:00:00,98.16666,2.0,0,2.0,98.16666,633324,0.526749
global-analysis-forecast-phy-001-024_1650864402975.nc,350,B,2022-04-01T12:00:00,98.25,2.0,0,2.0,98.25,633324,0.528275
global-analysis-forecast-phy-001-024_1650864402975.nc,351,B,2022-04-01T12:00:00,98.33334,2.0,0,2.0,98.33334,633324,0.528886
global-analysis-forecast-phy-001-024_1650864402975.nc,352,B,2022-04-01T12:00:00,98.41666,2.0,0,2.0,98.41666,633324,0.530717
global-analysis-forecast-phy-001-024_1650864402975.nc,361,B,2022-04-01T12:00:00,97.5,2.08333,0,2.08333,97.5,633324,0.516068
global-analysis-forecast-phy-001-024_1650864402975.nc,362,B,2022-04-01T12:00:00,97.58334,2.08333,0,2.08333,97.58334,633324,0.517594
global-analysis-forecast-phy-001-024_1650864402975.nc,363,B,2022-04-01T12:00:00,97.66666,2.08333,0,2.08333,97.66666,633324,0.518815
global-analysis-forecast-phy-001-024_1650864402975.nc,364,B,2022-04-01T12:00:00,97.75,2.08333,0,2.08333,97.75,633324,0.520646
global-analysis-forecast-phy-001-024_1650864402975.nc,365,B,2022-04-01T12:00:00,97.83334,2.08333,0,2.08333,97.83334,633324,0.521867
global-analysis-forecast-phy-001-024_1650864402975.nc,366,B,2022-04-01T12:00:00,97.91666,2.08333,0,2.08333,97.91666,633324,0.522782
global-analysis-forecast-phy-001-024_1650864402975.nc,367,B,2022-04-01T12:00:00,98.0,2.08333,0,2.08333,98.0,633324,0.524308
global-analysis-forecast-phy-001-024_1650864402975.nc,368,B,2022-04-01T12:00:00,98.08334,2.08333,0,2.08333,98.08334,633324,0.525834
global-analysis-forecast-phy-001-024_1650864402975.nc,369,B,2022-04-01T12:00:00,98.16666,2.08333,0,2.08333,98.16666,633324,0.527055
global-analysis-forecast-phy-001-024_1650864402975.nc,370,B,2022-04-01T12:00:00,98.25,2.08333,0,2.08333,98.25,633324,0.52797
global-analysis-forecast-phy-001-024_1650864402975.nc,381,B,2022-04-01T12:00:00,97.5,2.16667,0,2.16667,97.5,633324,0.514542
global-analysis-forecast-phy-001-024_1650864402975.nc,382,B,2022-04-01T12:00:00,97.58334,2.16667,0,2.16667,97.58334,633324,0.516068
global-analysis-forecast-phy-001-024_1650864402975.nc,383,B,2022-04-01T12:00:00,97.66666,2.16667,0,2.16667,97.66666,633324,0.517899
global-analysis-forecast-phy-001-024_1650864402975.nc,384,B,2022-04-01T12:00:00,97.75,2.16667,0,2.16667,97.75,633324,0.520341
global-analysis-forecast-phy-001-024_1650864402975.nc,385,B,2022-04-01T12:00:00,97.83334,2.16667,0,2.16667,97.83334,633324,0.522172
global-analysis-forecast-phy-001-024_1650864402975.nc,386,B,2022-04-01T12:00:00,97.91666,2.16667,0,2.16667,97.91666,633324,0.522782
global-analysis-forecast-phy-001-024_1650864402975.nc,387,B,2022-04-01T12:00:00,98.0,2.16667,0,2.16667,98.0,633324,0.524308
global-analysis-forecast-phy-001-024_1650864402975.nc,388,B,2022-04-01T12:00:00,98.08334,2.16667,0,2.16667,98.08334,633324,0.525834
global-analysis-forecast-phy-001-024_1650864402975.nc,389,B,2022-04-01T12:00:00,98.16666,2.16667,0,2.16667,98.16666,633324,0.527055
global-analysis-forecast-phy-001-024_1650864402975.nc,401,B,2022-04-01T12:00:00,97.5,2.25,0,2.25,97.5,633324,0.513016
global-analysis-forecast-phy-001-024_1650864402975.nc,402,B,2022-04-01T12:00:00,97.58334,2.25,0,2.25,97.58334,633324,0.514847
global-analysis-forecast-phy-001-024_1650864402975.nc,403,B,2022-04-01T12:00:00,97.66666,2.25,0,2.25,97.66666,633324,0.517289
global-analysis-forecast-phy-001-024_1650864402975.nc,404,B,2022-04-01T12:00:00,97.75,2.25,0,2.25,97.75,633324,0.518815
global-analysis-forecast-phy-001-024_1650864402975.nc,405,B,2022-04-01T12:00:00,97.83334,2.25,0,2.25,97.83334,633324,0.520951
global-analysis-forecast-phy-001-024_1650864402975.nc,406,B,2022-04-01T12:00:00,97.91666,2.25,0,2.25,97.91666,633324,0.522782
global-analysis-forecast-phy-001-024_1650864402975.nc,407,B,2022-04-01T12:00:00,98.0,2.25,0,2.25,98.0,633324,0.524308
global-analysis-forecast-phy-001-024_1650864402975.nc,421,B,2022-04-02T12:00:00,97.5,0.58333,0,0.58333,97.5,633348,0.505081
global-analysis-forecast-phy-001-024_1650864402975.nc,422,B,2022-04-02T12:00:00,97.58334,0.58333,0,0.58333,97.58334,633348,0.505997
global-analysis-forecast-phy-001-024_1650864402975.nc,423,B,2022-04-02T12:00:00,97.66666,0.58333,0,0.58333,97.66666,633348,0.508133
global-analysis-forecast-phy-001-024_1650864402975.nc,426,B,2022-04-02T12:00:00,97.91666,0.58333,0,0.58333,97.91666,633348,0.513932
global-analysis-forecast-phy-001-024_1650864402975.nc,427,B,2022-04-02T12:00:00,98.0,0.58333,0,0.58333,98.0,633348,0.515458
global-analysis-forecast-phy-001-024_1650864402975.nc,428,B,2022-04-02T12:00:00,98.08334,0.58333,0,0.58333,98.08334,633348,0.516678
global-analysis-forecast-phy-001-024_1650864402975.nc,429,B,2022-04-02T12:00:00,98.16666,0.58333,0,0.58333,98.16666,633348,0.518204
global-analysis-forecast-phy-001-024_1650864402975.nc,430,B,2022-04-02T12:00:00,98.25,0.58333,0,0.58333,98.25,633348,0.51912
global-analysis-forecast-phy-001-024_1650864402975.nc,431,B,2022-04-02T12:00:00,98.33334,0.58333,0,0.58333,98.33334,633348,0.51973
global-analysis-forecast-phy-001-024_1650864402975.nc,432,B,2022-04-02T12:00:00,98.41666,0.58333,0,0.58333,98.41666,633348,0.520646
global-analysis-forecast-phy-001-024_1650864402975.nc,433,B,2022-04-02T12:00:00,98.5,0.58333,0,0.58333,98.5,633348,0.521256
global-analysis-forecast-phy-001-024_1650864402975.nc,434,B,2022-04-02T12:00:00,98.58334,0.58333,0,0.58333,98.58334,633348,0.522172
global-analysis-forecast-phy-001-024_1650864402975.nc,435,B,2022-04-02T12:00:00,98.66666,0.58333,0,0.58333,98.66666,633348,0.523698
global-analysis-forecast-phy-001-024_1650864402975.nc,436,B,2022-04-02T12:00:00,98.75,0.58333,0,0.58333,98.75,633348,0.525529
global-analysis-forecast-phy-001-024_1650864402975.nc,437,B,2022-04-02T12:00:00,98.83334,0.58333,0,0.58333,98.83334,633348,0.526749
global-analysis-forecast-phy-001-024_1650864402975.nc,438,B,2022-04-02T12:00:00,98.91666,0.58333,0,0.58333,98.91666,633348,0.52736
global-analysis-forecast-phy-001-024_1650864402975.nc,439,B,2022-04-02T12:00:00,99.0,0.58333,0,0.58333,99.0,633348,0.527665
global-analysis-forecast-phy-001-024_1650864402975.nc,440,B,2022-04-02T12:00:00,99.08334,0.58333,0,0.58333,99.08334,633348,0.528275
global-analysis-forecast-phy-001-024_1650864402975.nc,441,B,2022-04-02T12:00:00,97.5,0.66667,0,0.66667,97.5,633348,0.504776
global-analysis-forecast-phy-001-024_1650864402975.nc,442,B,2022-04-02T12:00:00,97.58334,0.66667,0,0.66667,97.58334,633348,0.505692
global-analysis-forecast-phy-001-024_1650864402975.nc,443,B,2022-04-02T12:00:00,97.66666,0.66667,0,0.66667,97.66666,633348,0.507523
global-analysis-forecast-phy-001-024_1650864402975.nc,446,B,2022-04-02T12:00:00,97.91666,0.66667,0,0.66667,97.91666,633348,0.516984
global-analysis-forecast-phy-001-024_1650864402975.nc,447,B,2022-04-02T12:00:00,98.0,0.66667,0,0.66667,98.0,633348,0.517899
global-analysis-forecast-phy-001-024_1650864402975.nc,448,B,2022-04-02T12:00:00,98.08334,0.66667,0,0.66667,98.08334,633348,0.518815
global-analysis-forecast-phy-001-024_1650864402975.nc,449,B,2022-04-02T12:00:00,98.16666,0.66667,0,0.66667,98.16666,633348,0.51973
global-analysis-forecast-phy-001-024_1650864402975.nc,450,B,2022-04-02T12:00:00,98.25,0.66667,0,0.66667,98.25,633348,0.520341
global-analysis-forecast-phy-001-024_1650864402975.nc,451,B,2022-04-02T12:00:00,98.33334,0.66667,0,0.66667,98.33334,633348,0.520951
global-analysis-forecast-phy-001-024_1650864402975.nc,452,B,2022-04-02T12:00:00,98.41666,0.66667,0,0.66667,98.41666,633348,0.521561
global-analysis-forecast-phy-001-024_1650864402975.nc,453,B,2022-04-02T12:00:00,98.5,0.66667,0,0.66667,98.5,633348,0.522172
global-analysis-forecast-phy-001-024_1650864402975.nc,454,B,2022-04-02T12:00:00,98.58334,0.66667,0,0.66667,98.58334,633348,0.522782
global-analysis-forecast-phy-001-024_1650864402975.nc,455,B,2022-04-02T12:00:00,98.66666,0.66667,0,0.66667,98.66666,633348,0.524613
global-analysis-forecast-phy-001-024_1650864402975.nc,456,B,2022-04-02T12:00:00,98.75,0.66667,0,0.66667,98.75,633348,0.526139
global-analysis-forecast-phy-001-024_1650864402975.nc,457,B,2022-04-02T12:00:00,98.83334,0.66667,0,0.66667,98.83334,633348,0.52736
global-analysis-forecast-phy-001-024_1650864402975.nc,458,B,2022-04-02T12:00:00,98.91666,0.66667,0,0.66667,98.91666,633348,0.527665
global-analysis-forecast-phy-001-024_1650864402975.nc,459,B,2022-04-02T12:00:00,99.0,0.66667,0,0.66667,99.0,633348,0.528275
global-analysis-forecast-phy-001-024_1650864402975.nc,461,B,2022-04-02T12:00:00,97.5,0.75,0,0.75,97.5,633348,0.504776
global-analysis-forecast-phy-001-024_1650864402975.nc,462,B,2022-04-02T12:00:00,97.58334,0.75,0,0.75,97.58334,633348,0.505692
global-analysis-forecast-phy-001-024_1650864402975.nc,466,B,2022-04-02T12:00:00,97.91666,0.75,0,0.75,97.91666,633348,0.518815
global-analysis-forecast-phy-001-024_1650864402975.nc,467,B,2022-04-02T12:00:00,98.0,0.75,0,0.75,98.0,633348,0.51912
global-analysis-forecast-phy-001-024_1650864402975.nc,468,B,2022-04-02T12:00:00,98.08334,0.75,0,0.75,98.08334,633348,0.520646
global-analysis-forecast-phy-001-024_1650864402975.nc,469,B,2022-04-02T12:00:00,98.16666,0.75,0,0.75,98.16666,633348,0.521256
global-analysis-forecast-phy-001-024_1650864402975.nc,470,B,2022-04-02T12:00:00,98.25,0.75,0,0.75,98.25,633348,0.521867
global-analysis-forecast-phy-001-024_1650864402975.nc,471,B,2022-04-02T12:00:00,98.33334,0.75,0,0.75,98.33334,633348,0.522172
global-analysis-forecast-phy-001-024_1650864402975.nc,472,B,2022-04-02T12:00:00,98.41666,0.75,0,0.75,98.41666,633348,0.522477
global-analysis-forecast-phy-001-024_1650864402975.nc,473,B,2022-04-02T12:00:00,98.5,0.75,0,0.75,98.5,633348,0.522782
global-analysis-forecast-phy-001-024_1650864402975.nc,474,B,2022-04-02T12:00:00,98.58334,0.75,0,0.75,98.58334,633348,0.523698
global-analysis-forecast-phy-001-024_1650864402975.nc,475,B,2022-04-02T12:00:00,98.66666,0.75,0,0.75,98.66666,633348,0.525224
global-analysis-forecast-phy-001-024_1650864402975.nc,476,B,2022-04-02T12:00:00,98.75,0.75,0,0.75,98.75,633348,0.526749
global-analysis-forecast-phy-001-024_1650864402975.nc,477,B,2022-04-02T12:00:00,98.83334,0.75,0,0.75,98.83334,633348,0.527665
global-analysis-forecast-phy-001-024_1650864402975.nc,478,B,2022-04-02T12:00:00,98.91666,0.75,0,0.75,98.91666,633348,0.528275
global-analysis-forecast-phy-001-024_1650864402975.nc,479,B,2022-04-02T12:00:00,99.0,0.75,0,0.75,99.0,633348,0.528886
global-analysis-forecast-phy-001-024_1650864402975.nc,481,B,2022-04-02T12:00:00,97.5,0.83333,0,0.83333,97.5,633348,0.505081
global-analysis-forecast-phy-001-024_1650864402975.nc,482,B,2022-04-02T12:00:00,97.58334,0.83333,0,0.83333,97.58334,633348,0.506607
global-analysis-forecast-phy-001-024_1650864402975.nc,486,B,2022-04-02T12:00:00,97.91666,0.83333,0,0.83333,97.91666,633348,0.521867
global-analysis-forecast-phy-001-024_1650864402975.nc,487,B,2022-04-02T12:00:00,98.0,0.83333,0,0.83333,98.0,633348,0.522172
global-analysis-forecast-phy-001-024_1650864402975.nc,488,B,2022-04-02T12:00:00,98.08334,0.83333,0,0.83333,98.08334,633348,0.522782
global-analysis-forecast-phy-001-024_1650864402975.nc,489,B,2022-04-02T12:00:00,98.16666,0.83333,0,0.83333,98.16666,633348,0.523087
